company_id,flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_departure_datetime_local,fleet_type,load_factor,turn_time_pressure,transfer_bag_ratio,special_requests_count,difficulty_score,difficulty_class
UA,2394,2025-08-04,DEN,2025-08-04 18:35:00+00:00,B757-300,1.0,24,0.24324324324324326,3.0,0.6010914083739245,Medium
OO,5138,2025-08-09,MGW,2025-08-09 16:50:00+00:00,CRJ-200,0.42,14,0.4117647058823529,0.0,0.4937828490073338,Easy
UA,1502,2025-08-10,RDU,2025-08-10 14:00:00+00:00,B737-900,1.0726256983240223,19,0.3793103448275862,2.0,0.631152623245047,Medium
G7,4468,2025-08-09,LEX,2025-08-09 21:20:00+00:00,CRJ-550,0.78,124,0.8292682926829268,0.0,0.6057105913672614,Medium
UA,1834,2025-08-15,TPA,2025-08-15 11:12:00+00:00,B737-800,1.1024096385542168,37,0.3626373626373626,8.0,0.7742668727615004,Difficult
UA,476,2025-08-08,CVG,2025-08-08 10:53:00+00:00,A319-100,1.0238095238095237,45,0.8285714285714286,0.0,0.6182086015465249,Medium
UA,2424,2025-08-15,RDU,2025-08-15 18:20:00+00:00,B737-MAX9,0.994413407821229,24,0.801980198019802,2.0,0.712047895599107,Difficult
UA,2004,2025-08-12,SYR,2025-08-12 13:45:00+00:00,A320-200,1.0066666666666666,17,0.4,8.0,0.684170747614032,Difficult
UA,1146,2025-08-02,MBJ,2025-08-02 08:42:00+00:00,B737-800,1.2951807228915662,105,0.41496598639455784,3.0,0.6168021889643509,Medium
UA,1584,2025-08-02,LAX,2025-08-02 10:50:00+00:00,A321-2NX,1.29,10,0.33707865168539325,2.0,0.6018471799956493,Medium
G7,4599,2025-08-14,BHM,2025-08-14 19:45:00+00:00,CRJ-550,0.98,51,0.5952380952380952,0.0,0.6321884838253411,Medium
OO,5446,2025-08-10,CLE,2025-08-10 15:50:00+00:00,ERJ-175,1.0,-138,0.47058823529411764,1.0,0.6218586633694423,Medium
UA,1010,2025-08-11,DCA,2025-08-11 08:00:00+00:00,A320-200,1.1533333333333333,596,0.3684210526315789,1.0,0.5257380029663016,Easy
UA,980,2025-08-03,DUB,2025-08-03 20:15:00+00:00,B787-8,1.168724279835391,-25,0.5290697674418605,2.0,0.6774055797959471,Difficult
UA,1178,2025-08-03,ORF,2025-08-03 18:32:00+00:00,B737-900,1.0558659217877095,26,0.6850393700787402,2.0,0.6816273819957376,Difficult
OO,5526,2025-08-10,ATW,2025-08-10 18:05:00+00:00,CRJ-200,1.14,26,0.7843137254901961,0.0,0.6758259785093432,Difficult
UA,288,2025-08-09,SNN,2025-08-09 18:05:00+00:00,B757-200,1.0113636363636365,133,0.532258064516129,5.0,0.6313234398474297,Medium
UA,2172,2025-08-02,FAI,2025-08-02 16:05:00+00:00,B737-MAX8,0.8012048192771084,40,0.6901408450704225,4.0,0.6110683364282115,Medium
UA,1989,2025-08-09,BOS,2025-08-09 18:20:00+00:00,B737-MAX9,0.8547486033519553,32,0.6551724137931034,3.0,0.6147394101969496,Medium
UA,1198,2025-08-02,CUN,2025-08-02 09:21:00+00:00,B737-900,1.3519553072625698,30,0.09166666666666666,0.0,0.5419870556566291,Easy
OO,5323,2025-08-02,CID,2025-08-02 21:05:00+00:00,ERJ-175,1.25,6,0.673469387755102,1.0,0.6338924528508365,Medium
YX,3402,2025-08-02,YOW,2025-08-02 18:15:00+00:00,ERJ-175,1.0,-9,0.9583333333333334,1.0,0.6438014435356758,Medium
OO,5021,2025-08-03,SUX,2025-08-03 20:50:00+00:00,CRJ-200,1.06,11,0.5098039215686274,4.0,0.6966439668373241,Difficult
UA,580,2025-08-07,PDX,2025-08-07 16:13:00+00:00,B737-900,0.9888268156424581,25,0.5966386554621849,2.0,0.6524719997106265,Medium
YX,3690,2025-08-09,IND,2025-08-09 15:40:00+00:00,ERJ-170,0.7714285714285715,56,0.8285714285714286,1.0,0.6133677350540468,Medium
UA,2302,2025-08-12,BWI,2025-08-12 07:00:00+00:00,A320-200,0.72,679,0.46153846153846156,3.0,0.5476609376244491,Easy
OO,5122,2025-08-03,EAU,2025-08-03 12:25:00+00:00,CRJ-200,0.94,23,0.24242424242424243,0.0,0.5580780403746509,Easy
UA,912,2025-08-09,KEF,2025-08-09 21:10:00+00:00,B757-200,0.9886363636363636,75,0.6774193548387096,3.0,0.6363636107071836,Medium
G7,4184,2025-08-11,DAY,2025-08-11 08:50:00+00:00,CRJ-550,1.06,24,0.8787878787878788,0.0,0.6214714040367358,Medium
YX,3422,2025-08-01,DTW,2025-08-01 10:45:00+00:00,ERJ-175,1.0263157894736843,48,0.7142857142857143,1.0,0.6526147385131023,Medium
UA,2426,2025-08-12,IAH,2025-08-12 19:35:00+00:00,B737-900,0.5195530726256983,336,0.5,3.0,0.5336449892802697,Easy
UA,481,2025-08-02,RNO,2025-08-02 19:52:00+00:00,B737-700,1.2698412698412698,14,0.5555555555555556,5.0,0.6747909602022321,Difficult
UA,769,2025-08-03,BCN,2025-08-03 21:35:00+00:00,B787-8,0.823045267489712,305,0.6422764227642277,7.0,0.7277240668271872,Difficult
UA,2104,2025-08-04,BOS,2025-08-04 06:00:00+00:00,B737-MAX9,1.0614525139664805,334,0.08333333333333333,1.0,0.5290922344016663,Easy
UA,1655,2025-08-07,DCA,2025-08-07 18:00:00+00:00,A320-200,1.1066666666666667,9,0.36923076923076925,0.0,0.6137442186158122,Medium
UA,2337,2025-08-11,IAD,2025-08-11 13:05:00+00:00,B737-900,1.1899441340782122,17,0.2561576354679803,0.0,0.5526221076029147,Easy
G7,4380,2025-08-02,SYR,2025-08-02 07:05:00+00:00,CRJ-550,1.06,618,0.7222222222222222,0.0,0.5227074494532421,Easy
UA,2243,2025-08-07,RIC,2025-08-07 18:20:00+00:00,A320-200,1.1133333333333333,29,0.6595744680851063,2.0,0.683670773413312,Difficult
UA,1182,2025-08-11,SJC,2025-08-11 19:55:00+00:00,A320-200,1.2333333333333334,14,0.55,3.0,0.6349480331739255,Medium
UA,1077,2025-08-03,DCA,2025-08-03 06:00:00+00:00,A320-200,0.6,12,0.6037735849056604,0.0,0.5620345737207237,Easy
UA,342,2025-08-09,GCM,2025-08-09 09:26:00+00:00,B737-900,1.4748603351955307,11,0.46153846153846156,0.0,0.6533161968424581,Medium
UA,1144,2025-08-02,ONT,2025-08-02 19:35:00+00:00,B737-800,1.108433734939759,39,0.41379310344827586,5.0,0.6269238082883417,Medium
YX,3638,2025-08-06,CHS,2025-08-06 10:35:00+00:00,ERJ-175,1.263157894736842,44,0.125,0.0,0.60616733802918,Medium
G7,4481,2025-08-12,GRR,2025-08-12 07:00:00+00:00,CRJ-550,1.04,868,0.8857142857142857,2.0,0.6510169110245669,Medium
UA,1617,2025-08-06,PHL,2025-08-06 14:20:00+00:00,B737-800,1.1024096385542168,14,0.37662337662337664,1.0,0.6302493381615555,Medium
UA,2202,2025-08-03,IAH,2025-08-03 18:25:00+00:00,B737-900,1.106145251396648,24,0.36607142857142855,2.0,0.6413781520029835,Medium
OO,5963,2025-08-07,BDL,2025-08-07 14:09:00+00:00,ERJ-175,1.042857142857143,1318,0.515625,3.0,0.5680272439034696,Easy
UA,2144,2025-08-14,YYZ,2025-08-14 13:01:00+00:00,A319-100,1.0317460317460319,21,0.35294117647058826,5.0,0.6782433124189502,Difficult
OO,5652,2025-08-09,GEG,2025-08-09 19:38:00+00:00,ERJ-175,1.0526315789473684,37,0.4186046511627907,3.0,0.6076507794755593,Medium
OO,4778,2025-08-13,FAR,2025-08-13 08:45:00+00:00,CRJ-200,1.04,116,0.32608695652173914,3.0,0.5659671346452543,Easy
YX,3520,2025-08-01,CVG,2025-08-01 21:10:00+00:00,ERJ-175,0.8552631578947368,11,0.5689655172413793,1.0,0.602830904873649,Medium
UA,1421,2025-08-13,FLL,2025-08-13 07:00:00+00:00,A321-2NX,0.795,1783,0.14634146341463414,4.0,0.4029388615007044,Easy
OO,5699,2025-08-12,SAV,2025-08-12 18:18:00+00:00,ERJ-175,0.5789473684210527,131,0.5925925925925926,1.0,0.5476399753347861,Easy
YX,3464,2025-08-14,PIT,2025-08-14 21:15:00+00:00,ERJ-175,1.0263157894736843,130,0.29411764705882354,2.0,0.619422576047963,Medium
YX,3614,2025-08-04,MCI,2025-08-04 21:25:00+00:00,ERJ-170,0.8857142857142857,26,0.7058823529411765,1.0,0.6252996506651857,Medium
G7,4501,2025-08-10,AVP,2025-08-10 13:55:00+00:00,CRJ-550,0.64,105,0.65,1.0,0.5888807158823103,Easy
OO,5427,2025-08-04,PIA,2025-08-04 09:05:00+00:00,CRJ-200,1.02,63,0.525,2.0,0.6301035971612206,Medium
G7,4504,2025-08-11,CHA,2025-08-11 08:45:00+00:00,CRJ-550,1.06,24,0.5,1.0,0.574653222218554,Easy
UA,2635,2025-08-03,CLT,2025-08-03 14:07:00+00:00,A319-100,1.0555555555555556,14,0.21333333333333335,4.0,0.6513730341614246,Medium
G7,4529,2025-08-03,SGF,2025-08-03 08:55:00+00:00,CRJ-550,1.24,21,0.6774193548387096,1.0,0.6881963508368341,Difficult
G7,4452,2025-08-08,RIC,2025-08-08 10:50:00+00:00,CRJ-550,1.26,35,0.3953488372093023,1.0,0.6107308690532707,Medium
OO,5045,2025-08-04,RHI,2025-08-04 16:35:00+00:00,CRJ-200,0.98,13,0.723404255319149,1.0,0.6458184363540974,Medium
G7,4507,2025-08-06,CHA,2025-08-06 20:14:00+00:00,CRJ-550,0.48,70,1.0,0.0,0.5935792626585649,Easy
OO,5637,2025-08-15,GRB,2025-08-15 18:05:00+00:00,CRJ-200,1.0,26,0.5384615384615384,1.0,0.655246073701288,Medium
UA,2401,2025-08-03,NAS,2025-08-03 10:33:00+00:00,B737-800,1.7349397590361446,-1,0.26356589147286824,2.0,0.7209970455746001,Difficult
G7,4425,2025-08-10,GRR,2025-08-10 14:00:00+00:00,CRJ-550,1.0,16,0.6756756756756757,0.0,0.6374722477267418,Medium
OO,5108,2025-08-11,SLN,2025-08-11 16:45:00+00:00,CRJ-200,0.78,-34,0.71875,1.0,0.5605048082326306,Easy
UA,1156,2025-08-04,MSY,2025-08-04 19:55:00+00:00,B737-MAX8,1.1746987951807228,9,0.6412213740458015,1.0,0.6679474694199254,Medium
UA,600,2025-08-02,LAS,2025-08-02 14:40:00+00:00,B737-900,1.2569832402234637,29,0.4444444444444444,2.0,0.6111885977452829,Medium
UA,534,2025-08-04,EWR,2025-08-04 17:55:00+00:00,A321-2NX,1.06,16,0.28888888888888886,2.0,0.606793426387791,Medium
OO,5395,2025-08-03,GSO,2025-08-03 13:44:00+00:00,ERJ-175,1.1285714285714286,24,0.5098039215686274,2.0,0.6662853369608837,Medium
UA,2100,2025-08-12,SLC,2025-08-12 13:11:00+00:00,B737-800,1.180722891566265,37,0.5739130434782609,2.0,0.6756909463950234,Difficult
YX,3610,2025-08-09,YQB,2025-08-09 10:39:00+00:00,ERJ-175,1.2763157894736843,40,0.46,0.0,0.6237988958014105,Medium
UA,1634,2025-08-09,IAD,2025-08-09 14:24:00+00:00,B737-MAX9,1.1899441340782122,46,0.43333333333333335,3.0,0.6294353984732124,Medium
UA,2497,2025-08-02,DTW,2025-08-02 19:35:00+00:00,A319-100,0.6984126984126984,27,0.6904761904761905,1.0,0.5552595422908816,Easy
UA,1657,2025-08-15,LGA,2025-08-15 07:00:00+00:00,B737-800,1.0903614457831325,477,0.3448275862068966,0.0,0.5985483962722391,Medium
YX,3706,2025-08-09,MSN,2025-08-09 15:35:00+00:00,ERJ-175,0.9473684210526315,16,0.6779661016949152,2.0,0.6244708138699911,Medium
UA,970,2025-08-11,FCO,2025-08-11 15:50:00+00:00,B787-10,0.5628930817610063,35,0.4827586206896552,2.0,0.4894481032073399,Easy
OO,5135,2025-08-01,MCW,2025-08-01 16:50:00+00:00,CRJ-200,1.16,-45,0.5882352941176471,0.0,0.653460801062476,Medium
OO,5140,2025-08-15,CMX,2025-08-15 21:05:00+00:00,CRJ-200,0.8,32,0.24528301886792453,0.0,0.5561112704614253,Easy
UA,944,2025-08-09,FRA,2025-08-09 15:10:00+00:00,B787-10,1.2169811320754718,40,0.6592797783933518,5.0,0.6821782371481401,Difficult
UA,2378,2025-08-03,LAX,2025-08-03 21:42:00+00:00,A321-2NX,1.065,20,0.25842696629213485,3.0,0.6392728070465535,Medium
UA,2133,2025-08-12,EWR,2025-08-12 15:40:00+00:00,B757-200,0.8295454545454546,-236,0.5662650602409639,4.0,0.6444937350565771,Medium
UA,1983,2025-08-14,LAX,2025-08-14 16:50:00+00:00,B737-900,1.0502793296089385,1151,0.48507462686567165,4.0,0.6231668877413582,Medium
UA,445,2025-08-13,ANC,2025-08-13 15:50:00+00:00,B737-MAX9,1.0167597765363128,12,0.718562874251497,5.0,0.6501862003363097,Medium
UA,2201,2025-08-15,MCO,2025-08-15 14:01:00+00:00,B737-900,1.0558659217877095,20,0.46153846153846156,3.0,0.6906492728227014,Difficult
G7,4452,2025-08-12,RIC,2025-08-12 10:50:00+00:00,CRJ-550,1.34,29,0.28205128205128205,1.0,0.6515872430302633,Medium
G7,4390,2025-08-07,CHA,2025-08-07 14:09:00+00:00,CRJ-550,1.1,25,0.6071428571428571,1.0,0.6604055624793281,Medium
UA,1030,2025-08-02,ABQ,2025-08-02 19:35:00+00:00,A319-100,1.0158730158730158,17,0.5666666666666667,5.0,0.6399306911105139,Medium
UA,2487,2025-08-08,PHL,2025-08-08 21:23:00+00:00,B737-800,0.6686746987951807,12,0.8032786885245902,2.0,0.5820778672870619,Easy
UA,664,2025-08-09,LGA,2025-08-09 16:00:00+00:00,B737-800,1.144578313253012,31,0.16666666666666666,0.0,0.5610269046207182,Easy
OO,5289,2025-08-04,CRW,2025-08-04 10:35:00+00:00,CRJ-550,0.78,40,0.75,1.0,0.6119209364452382,Medium
UA,466,2025-08-07,DCA,2025-08-07 10:00:00+00:00,A319-100,1.1984126984126984,70,0.3333333333333333,2.0,0.6467854779726285,Medium
OO,5999,2025-08-07,OKC,2025-08-07 13:20:00+00:00,ERJ-175,0.9,13,0.7555555555555555,1.0,0.6481264687129356,Medium
YX,3520,2025-08-12,CVG,2025-08-12 21:16:00+00:00,ERJ-175,1.0789473684210527,128,0.6825396825396826,1.0,0.6565895782996999,Medium
OO,5219,2025-08-05,GRB,2025-08-05 20:20:00+00:00,CRJ-550,0.8,2268,1.0,3.0,0.49009580163426314,Easy
YX,3694,2025-08-15,ROC,2025-08-15 10:45:00+00:00,ERJ-175,1.118421052631579,41,0.7543859649122807,2.0,0.726639967106614,Difficult
G7,4588,2025-08-05,MDT,2025-08-05 13:55:00+00:00,CRJ-550,1.02,29,0.71875,1.0,0.6438578648915186,Medium
UA,786,2025-08-08,BTV,2025-08-08 11:17:00+00:00,A320-200,1.06,47,0.574468085106383,0.0,0.5858759803796406,Easy
UA,2426,2025-08-02,IAH,2025-08-02 19:35:00+00:00,B737-900,1.2849162011173185,9,0.4576271186440678,3.0,0.6339991901278109,Medium
UA,767,2025-08-05,DEN,2025-08-05 21:32:00+00:00,A321-2NX,1.06,5,0.673469387755102,2.0,0.6597904842410337,Medium
OO,5469,2025-08-14,SDF,2025-08-14 07:25:00+00:00,CRJ-550,0.82,53,0.7,0.0,0.6191157802416186,Medium
UA,2172,2025-08-03,FAI,2025-08-03 16:05:00+00:00,B737-MAX8,0.8493975903614458,26,0.7916666666666666,5.0,0.7268041992785246,Difficult
YX,3402,2025-08-01,YOW,2025-08-01 18:15:00+00:00,ERJ-175,1.3157894736842106,43,0.7818181818181819,0.0,0.7025675282587865,Difficult
UA,1525,2025-08-03,AUS,2025-08-03 13:40:00+00:00,A319-100,1.1507936507936507,20,0.4,1.0,0.6333142451553031,Medium
UA,1660,2025-08-05,SFO,2025-08-05 16:50:00+00:00,B757-300,1.2094017094017093,39,0.32867132867132864,2.0,0.6291393079854618,Medium
UA,2629,2025-08-10,CLE,2025-08-10 10:47:00+00:00,B737-900,1.005586592178771,13,0.5849056603773585,2.0,0.6514437071222077,Medium
UA,2005,2025-08-11,TYS,2025-08-11 19:50:00+00:00,A319-100,0.7301587301587301,26,0.8307692307692308,5.0,0.603243771757892,Medium
UA,1842,2025-08-15,SAN,2025-08-15 20:20:00+00:00,A321-2NX,0.8,23,0.6195652173913043,1.0,0.630954674155199,Medium
UA,2144,2025-08-15,YYZ,2025-08-15 13:01:00+00:00,B737-800,1.1144578313253013,-7,0.5163934426229508,1.0,0.6748027697850135,Difficult
UA,2172,2025-08-12,FAI,2025-08-12 16:05:00+00:00,B737-MAX8,0.963855421686747,31,0.8950276243093923,6.0,0.7272913714543328,Difficult
OO,5964,2025-08-08,CID,2025-08-08 17:57:00+00:00,ERJ-175,1.1842105263157894,38,0.8135593220338984,1.0,0.6602528517953083,Medium
OO,5852,2025-08-14,HSV,2025-08-14 10:46:00+00:00,ERJ-175,0.5921052631578947,36,0.3181818181818182,1.0,0.5362492270328172,Easy
UA,1314,2025-08-03,IAH,2025-08-03 14:26:00+00:00,A321-2NX,1.11,10,0.2981366459627329,4.0,0.6724024873554308,Medium
UA,2364,2025-08-10,CMH,2025-08-10 10:38:00+00:00,B737-700,1.0714285714285714,138,0.5616438356164384,2.0,0.6569095963094155,Medium
G7,4391,2025-08-01,SGF,2025-08-01 20:06:00+00:00,CRJ-550,1.08,47,0.8717948717948718,0.0,0.671997348169987,Medium
UA,1801,2025-08-15,DEN,2025-08-15 16:20:00+00:00,B757-300,1.0555555555555556,9,0.563953488372093,5.0,0.7429529654755572,Difficult
UA,1899,2025-08-09,YYC,2025-08-09 20:01:00+00:00,A319-100,0.8968253968253969,34,0.6944444444444444,6.0,0.6488686302030341,Medium
OO,5103,2025-08-11,JLN,2025-08-11 21:50:00+00:00,CRJ-200,0.92,77,0.5714285714285714,0.0,0.5452352561720825,Easy
UA,2672,2025-08-08,PNS,2025-08-08 10:42:00+00:00,A319-100,1.246031746031746,14,0.3595505617977528,2.0,0.619475069160447,Medium
YX,3536,2025-08-03,YUL,2025-08-03 07:15:00+00:00,ERJ-175,1.118421052631579,8,0.5,2.0,0.6640302229698619,Medium
UA,1878,2025-08-15,SFO,2025-08-15 12:46:00+00:00,A321-2NX,1.145,17,0.18840579710144928,3.0,0.6661773811511361,Medium
UA,2635,2025-08-10,CLT,2025-08-10 14:07:00+00:00,A319-100,1.0634920634920635,13,0.35443037974683544,2.0,0.6260446244233958,Medium
UA,1834,2025-08-09,TPA,2025-08-09 11:12:00+00:00,B737-800,1.5180722891566265,36,0.102803738317757,6.0,0.6495926222047439,Medium
UA,2038,2025-08-05,BUF,2025-08-05 07:15:00+00:00,A319-100,1.2222222222222223,469,0.48,1.0,0.603259196643812,Medium
YX,3409,2025-08-09,YOW,2025-08-09 13:56:00+00:00,ERJ-170,1.0714285714285714,69,0.7755102040816326,0.0,0.6409249648737995,Medium
G7,4574,2025-08-03,YOW,2025-08-03 10:56:00+00:00,CRJ-550,1.1,37,0.8235294117647058,3.0,0.7284860752425828,Difficult
OO,5344,2025-08-08,MBS,2025-08-08 11:05:00+00:00,CRJ-200,0.98,183,0.5111111111111111,0.0,0.5457547200655679,Easy
G7,4436,2025-08-09,SGF,2025-08-09 12:45:00+00:00,CRJ-550,1.06,35,0.8043478260869565,0.0,0.6443985109867911,Medium
G7,4431,2025-08-03,MSN,2025-08-03 15:40:00+00:00,CRJ-550,0.9,186,0.75,1.0,0.6408019672118712,Medium
OO,5521,2025-08-09,ATW,2025-08-09 15:35:00+00:00,CRJ-200,0.86,44,0.6181818181818182,3.0,0.6096670341231463,Medium
OO,5362,2025-08-01,MKE,2025-08-01 21:40:00+00:00,CRJ-200,0.92,46,0.5675675675675675,2.0,0.6254029758714703,Medium
OO,4791,2025-08-03,SBN,2025-08-03 10:35:00+00:00,CRJ-550,0.96,27,0.6216216216216216,2.0,0.6577602016885287,Medium
UA,791,2025-08-08,DEN,2025-08-08 07:10:00+00:00,A321-2NX,1.18,71,0.1111111111111111,1.0,0.5486645649333132,Easy
UA,533,2025-08-09,OMA,2025-08-09 20:13:00+00:00,A320-200,1.16,32,0.8581081081081081,1.0,0.6743493006314091,Difficult
YX,3409,2025-08-03,YOW,2025-08-03 13:56:00+00:00,ERJ-175,0.9868421052631579,5,0.4444444444444444,1.0,0.6161945051164308,Medium
OO,5517,2025-08-15,PVD,2025-08-15 18:15:00+00:00,ERJ-175,0.9868421052631579,53,0.7777777777777778,1.0,0.6871758715674542,Difficult
UA,1941,2025-08-01,CVG,2025-08-01 14:26:00+00:00,A319-100,0.7301587301587301,28,0.8461538461538461,0.0,0.6052578796669443,Medium
UA,2254,2025-08-02,PDX,2025-08-02 09:10:00+00:00,A321-2NX,1.2,30,0.5923076923076923,3.0,0.6398775893968329,Medium
YX,3402,2025-08-12,YOW,2025-08-12 18:15:00+00:00,ERJ-175,1.0526315789473684,28,0.6727272727272727,2.0,0.6665830739236932,Medium
OO,5020,2025-08-13,FOD,2025-08-13 12:30:00+00:00,CRJ-200,0.32,11,0.4,1.0,0.4464052165890971,Easy
UA,1124,2025-08-04,IAH,2025-08-04 16:07:00+00:00,B737-900,1.0502793296089385,-134,0.4507042253521127,4.0,0.6706981460202267,Medium
UA,2394,2025-08-08,DEN,2025-08-08 18:35:00+00:00,B757-300,1.2478632478632479,24,0.36893203883495146,3.0,0.6343541324931711,Medium
UA,534,2025-08-02,EWR,2025-08-02 17:55:00+00:00,A321-2NX,1.15,14,0.3225806451612903,7.0,0.6506038852829956,Medium
OO,4789,2025-08-04,FAR,2025-08-04 20:00:00+00:00,ERJ-175,1.0,31,0.8409090909090909,5.0,0.7149791733844441,Difficult
UA,2343,2025-08-04,IND,2025-08-04 14:21:00+00:00,B737-900,1.0614525139664805,11,0.78,0.0,0.6562582659748836,Medium
OO,5646,2025-08-12,ATW,2025-08-12 13:59:00+00:00,CRJ-200,1.02,1655,0.48936170212765956,0.0,0.5232692373683472,Easy
UA,2418,2025-08-04,PHL,2025-08-04 07:35:00+00:00,A320-200,0.9266666666666666,107,0.11842105263157894,0.0,0.5230176023266639,Easy
UA,1477,2025-08-04,PHX,2025-08-04 07:30:00+00:00,B737-MAX9,1.0558659217877095,8,0.2743362831858407,4.0,0.629759146761829,Medium
UA,664,2025-08-05,LGA,2025-08-05 16:00:00+00:00,B737-800,0.9096385542168675,28,0.38235294117647056,2.0,0.590082422075553,Easy
UA,1658,2025-08-06,EWR,2025-08-06 06:00:00+00:00,B737-900,0.8994413407821229,448,0.07526881720430108,2.0,0.5196152716856768,Easy
UA,1044,2025-08-04,LAX,2025-08-04 09:05:00+00:00,B757-300,1.0854700854700854,-102,0.15757575757575756,0.0,0.5793940417315222,Easy
UA,777,2025-08-08,LAS,2025-08-08 19:49:00+00:00,B737-MAX9,0.8603351955307262,11,0.5842696629213483,1.0,0.5694818859000897,Easy
UA,752,2025-08-11,DCA,2025-08-11 12:50:00+00:00,A319-100,1.2222222222222223,22,0.3181818181818182,0.0,0.5674761184890004,Easy
UA,1620,2025-08-05,SEA,2025-08-05 08:50:00+00:00,A321-2NX,1.155,469,0.3816793893129771,8.0,0.6777383130179667,Difficult
YX,3663,2025-08-07,BGR,2025-08-07 18:10:00+00:00,ERJ-175,1.0394736842105263,45,0.7666666666666667,1.0,0.6721410821019342,Medium
G7,4610,2025-08-14,XNA,2025-08-14 12:41:00+00:00,CRJ-550,1.06,7,0.6363636363636364,1.0,0.669469338638933,Medium
UA,2343,2025-08-05,IND,2025-08-05 14:21:00+00:00,B737-900,0.5027932960893855,16,0.9285714285714286,4.0,0.6364014334040119,Medium
UA,2652,2025-08-01,RSW,2025-08-01 18:08:00+00:00,B737-800,1.3072289156626506,12,0.5575221238938053,4.0,0.7275744001928929,Difficult
UA,1538,2025-08-14,SAV,2025-08-14 11:05:00+00:00,B737-900,0.8044692737430168,953,0.36666666666666664,1.0,0.529698832599837,Easy
UA,2370,2025-08-05,BOS,2025-08-05 14:28:00+00:00,B737-900,1.1508379888268156,18,0.3763440860215054,4.0,0.657251586457819,Medium
OO,5963,2025-08-15,BDL,2025-08-15 14:09:00+00:00,ERJ-175,1.0857142857142856,70,0.5454545454545454,1.0,0.6694550282916482,Medium
UA,2008,2025-08-09,MCO,2025-08-09 11:02:00+00:00,B757-300,1.393162393162393,15,0.1907514450867052,7.0,0.6526844677602495,Medium
UA,907,2025-08-07,FRA,2025-08-07 18:25:00+00:00,B787-10,1.0220125786163523,160,0.6654275092936803,8.0,0.7387290110711703,Difficult
OO,5534,2025-08-12,OMA,2025-08-12 16:00:00+00:00,ERJ-175,1.0526315789473684,36,0.8771929824561403,2.0,0.6968233425188805,Difficult
OO,5350,2025-08-02,GRR,2025-08-02 15:35:00+00:00,CRJ-550,1.0,17,0.9344262295081968,0.0,0.6225700368711184,Medium
UA,1324,2025-08-13,SFO,2025-08-13 19:48:00+00:00,A321-2NX,0.925,-97,0.6046511627906976,5.0,0.6236556278669776,Medium
OO,5395,2025-08-07,GSO,2025-08-07 13:44:00+00:00,ERJ-175,0.8571428571428571,31,0.2,2.0,0.5692102722546158,Easy
UA,1583,2025-08-02,BWI,2025-08-02 20:20:00+00:00,B737-MAX8,1.0481927710843373,16,0.78,2.0,0.6344805512746491,Medium
UA,1756,2025-08-09,YYZ,2025-08-09 21:14:00+00:00,B737-800,0.37349397590361444,-2,0.38095238095238093,2.0,0.49764862171024205,Easy
YX,3706,2025-08-02,MSN,2025-08-02 15:35:00+00:00,ERJ-175,1.236842105263158,7,0.6818181818181818,0.0,0.6188845875510995,Medium
OO,5290,2025-08-14,BOI,2025-08-14 19:45:00+00:00,ERJ-175,1.0,21,0.43103448275862066,1.0,0.6271251982182169,Medium
UA,2481,2025-08-11,SYR,2025-08-11 18:20:00+00:00,A320-200,0.98,28,0.7777777777777778,3.0,0.6212337419509804,Medium
YX,3614,2025-08-06,MCI,2025-08-06 21:25:00+00:00,ERJ-175,1.0,181,0.7560975609756098,6.0,0.715295342565691,Difficult
G7,4585,2025-08-14,DAY,2025-08-14 10:55:00+00:00,CRJ-550,0.88,72,0.925,1.0,0.6768292180600548,Difficult
G7,4597,2025-08-01,ROA,2025-08-01 07:15:00+00:00,CRJ-550,1.46,635,0.8285714285714286,1.0,0.6914917371248928,Difficult
UA,1135,2025-08-09,SJO,2025-08-09 07:41:00+00:00,B737-MAX8,1.1987951807228916,48,0.18548387096774194,8.0,0.630523637752413,Medium
OO,5392,2025-08-02,OKC,2025-08-02 19:36:00+00:00,ERJ-175,1.236842105263158,27,0.819672131147541,1.0,0.651759205453762,Medium
UA,1657,2025-08-11,LGA,2025-08-11 07:00:00+00:00,B737-800,1.108433734939759,420,0.38095238095238093,0.0,0.523609812430219,Easy
OO,5712,2025-08-11,GSP,2025-08-11 13:55:00+00:00,ERJ-175,1.0921052631578947,48,0.38095238095238093,0.0,0.5507733035052502,Easy
OO,4789,2025-08-05,FAR,2025-08-05 20:00:00+00:00,ERJ-175,0.8421052631578947,31,0.8163265306122449,3.0,0.6583879394174362,Medium
OO,5859,2025-08-09,BZN,2025-08-09 07:15:00+00:00,ERJ-175,1.2105263157894737,616,0.0,0.0,0.5318564824021341,Easy
OO,5901,2025-08-07,FAR,2025-08-07 16:20:00+00:00,ERJ-175,1.0,13,0.828125,0.0,0.6633907962027423,Medium
UA,1975,2025-08-14,ATL,2025-08-14 07:30:00+00:00,A319-100,1.1349206349206349,484,0.22580645161290322,6.0,0.6657536992818586,Medium
YX,3569,2025-08-07,DTW,2025-08-07 13:00:00+00:00,ERJ-175,1.1578947368421053,21,0.6590909090909091,4.0,0.7187467240096405,Difficult
UA,468,2025-08-13,IAH,2025-08-13 06:00:00+00:00,B737-MAX9,1.0837988826815643,16,0.14201183431952663,7.0,0.5881602631788913,Easy
